insee;name;department;region;epci;zpc;code_greco;code_groupeser;code_ser;code_rad13;code_bassin_populicoleinsee;nom;departement;region;epci;zpc;;;;;
01001;L'Abergement-Clémenciat;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01002;L'Abergement-de-Varey;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01004;Ambérieu-en-Bugey;01;84;240100883;3_3;C,E;C5,E1;C52,E10;ARA;Sud
01005;Ambérieux-en-Dombes;01;84;200042497;2_1;C;C5;C51;ARA;Sud
01006;Ambléon;01;84;200040350;3_1;E;E1;E10;ARA;Sud
01007;Ambronay;01;84;240100883;1_1;E,C;E1,C5;E10,C52;ARA;Sud
01008;Ambutrix;01;84;240100883;1_1;E,C;E1,C5;E10,C52;ARA;Sud
01009;Andert-et-Condon;01;84;200040350;3_1;C,E;C5,E1;C52,E10;ARA;Sud
01010;Anglefort;01;84;200070852;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01011;Apremont;01;84;200042935;3_3;E;E2;E20;ARA;Sud
01012;Aranc;01;84;240100578;3_3;E;E1,E2;E10,E20;ARA;Sud
01013;Arandas;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01014;Arbent;01;84;200042935;3_3;E;E1,E2;E10,E20;ARA;Sud
01015;Arboys en Bugey;01;84;200040350;1_1;C,E;C5,E1;C52,E10;ARA;Sud
01016;Arbigny;01;84;200071371;4_1;C;C5;C51;ARA;Sud
01017;Argis;01;84;240100883;3_3;E;E2,E1;E20,E10;ARA;Sud
01019;Armix;01;84;200040350;3_3;E;E1,E2;E10,E20;ARA;Sud
01021;Ars-sur-Formans;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01022;Artemare;01;84;200040350;3_1;E,C;E1,C5;E10,C52;ARA;Sud
01023;Asnières-sur-Saône;01;84;200071371;3_1;C;C5;C51;ARA;Sud
01024;Attignat;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01025;Bâgé-Dommartin;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01026;Bâgé-le-Châtel;01;84;200071371;2_1;;;;;
01027;Balan;01;84;240100610;2_1;C;C5;C52;ARA;Sud
01028;Baneins;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01029;Beaupont;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01030;Beauregard;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01031;Bellignat;01;84;200042935;3_3;E;E2,E1;E20,E10;ARA;Sud
01032;Béligneux;01;84;240100610;1_1;C;C5;C52,C51;ARA;Sud
01033;Valserhône;01;84;240100891;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01034;Belley;01;84;200040350;3_1;C,E;C5,E1;C52,E10;ARA;Sud
01035;Belleydoux;01;84;200042935;3_3;E;E2;E20;ARA;Sud
01036;Belmont-Luthézieu;01;84;200040350;3_1;E,C;E1,C5,E2;E10,C52,E20;ARA;Sud
01037;Bénonces;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01038;Bény;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01039;Béon;01;84;200040350;3_3;E,C;E2,C5;E20,C52;ARA;Sud
01040;Béréziat;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01041;Bettant;01;84;240100883;3_1;C,E;C5,E1;C52,E10;ARA;Sud
01042;Bey;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01043;Beynost;01;84;240100800;3_1;C;C5;C51,C52;ARA;Sud
01044;Billiat;01;84;240100891;2_3;C,E;C5,E2;C52,E20;ARA;Sud
01045;Birieux;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01046;Biziat;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01047;Blyes;01;84;240100883;1_1;C;C5;C52;ARA;Sud
01049;La Boisse;01;84;240100610;3_1;C;C5;C52;ARA;Sud
01050;Boissey;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01051;Bolozon;01;84;200042935;2_3;E;E1;E10;ARA;Sud
01052;Bouligneux;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01053;Bourg-en-Bresse;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01054;Bourg-Saint-Christophe;01;84;240100883;3_1;C;C5;C51,C52;ARA;Sud
01056;Boyeux-Saint-Jérôme;01;84;200029999;3_3;E;E1;E10;ARA;Sud
01057;Boz;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01058;Brégnier-Cordon;01;84;200040350;2_1;C,E;C5,E1;C52,E10;ARA;Sud
01059;Brénaz;01;84;200040350;2_3;E,C;E2,C5;E20,C52;ARA;Sud
01060;Brénod;01;84;200042935;3_3;E;E2;E20;ARA;Sud
01061;Brens;01;84;200040350;2_1;C;C5;C52;ARA;Sud
01062;Bressolles;01;84;240100610;3_1;C;C5;C52,C51;ARA;Sud
01063;Brion;01;84;200042935;2_3;E;E1;E10;ARA;Sud
01064;Briord;01;84;240100883;2_1;E;E1;E10;ARA;Sud
01065;Buellas;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01066;La Burbanche;01;84;200040350;3_3;E;E1;E10;ARA;Sud
01067;Ceignes;01;84;200042935;2_3;E;E1;E10;ARA;Sud
01068;Cerdon;01;84;200029999;3_3;E;E1;E10;ARA;Sud
01069;Certines;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01071;Cessy;01;84;240100750;3_3;C;C5;C52;ARA;Sud
01072;Ceyzériat;01;84;200071751;2_1;C,E;C5,E1;C51,E10;ARA;Sud
01073;Ceyzérieu;01;84;200040350;4_1;E,C;E1,C5;E10,C52;ARA;Sud
01074;Chalamont;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01075;Chaleins;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01076;Chaley;01;84;240100883;3_3;E;E1,E2;E10,E20;ARA;Sud
01077;Challes-la-Montagne;01;84;200029999;3_3;E;E1;E10;ARA;Sud
01078;Challex;01;84;240100750;3_3;C,null;C5,NA;C52,null;ARA;Sud
01079;Champagne-en-Valromey;01;84;200040350;3_1;C;C5;C52;ARA;Sud
01080;Champdor-Corcelles;01;84;240100578;3_3;E;E2;E20;ARA;Sud
01081;Champfromier;01;84;240100891;3_3;E,C;E2,C5;E20,C52;ARA;Sud
01082;Chanay;01;84;240100891;2_3;E,C;E2,C5;E20,C52;ARA;Sud
01083;Chaneins;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01084;Chanoz-Châtenay;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01085;La Chapelle-du-Châtelard;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01087;Charix;01;84;200042935;3_3;E;E2;E20;ARA;Sud
01088;Charnoz-sur-Ain;01;84;240100883;2_1;C;C5;C52;ARA;Sud
01089;Château-Gaillard;01;84;240100883;1_1;C;C5;C52;ARA;Sud
01090;Châtenay;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01092;Châtillon-la-Palud;01;84;200069193;2_1;C;C5;C52,C51;ARA;Sud
01093;Châtillon-sur-Chalaronne;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01094;Chavannes-sur-Reyssouze;01;84;200071371;3_1;C;C5;C51;ARA;Sud
01095;Nivigne et Suran;01;84;200071751;2_3;E;E1;E10;ARA;Sud
01096;Chaveyriat;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01097;Chavornay;01;84;200040350;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01098;Chazey-Bons;01;84;200040350;4_1;C,E;C5,E1;C52,E10;ARA;Sud
01099;Chazey-sur-Ain;01;84;240100883;1_1;C;C5;C52;ARA;Sud
01100;Cheignieu-la-Balme;01;84;200040350;3_1;E;E1;E10;ARA;Sud
01101;Chevillard;01;84;200042935;2_3;E;E2;E20;ARA;Sud
01102;Chevroux;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01103;Chevry;01;84;240100750;3_3;C;C5;C52;ARA;Sud
01104;Chézery-Forens;01;84;240100750;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01105;Civrieux;01;84;200042497;2_1;C;C5;C51;ARA;Sud
01106;Cize;01;84;200071751;2_3;E;E1;E10;ARA;Sud
01107;Cleyzieu;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01108;Coligny;01;84;200071751;2_1;E,C;E1,C5;E10,C51;ARA;Sud
01109;Collonges;01;84;240100750;3_3;C,E;C5,E1,E2;C52,E10,E20;ARA;Sud
01110;Colomieu;01;84;200040350;3_1;E;E1;E10;ARA;Sud
01111;Conand;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01112;Condamine;01;84;200042935;2_3;E;E1,E2;E10,E20;ARA;Sud
01113;Condeissiat;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01114;Confort;01;84;240100891;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01115;Confrançon;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01116;Contrevoz;01;84;200040350;3_1;E;E1;E10;ARA;Sud
01117;Conzieu;01;84;200040350;3_1;E;E1;E10;ARA;Sud
01118;Corbonod;01;84;200070852;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01121;Corlier;01;84;240100578;3_3;E;E2,E1;E20,E10;ARA;Sud
01122;Cormaranche-en-Bugey;01;84;240100578;3_3;E;E2;E20;ARA;Sud
01123;Cormoranche-sur-Saône;01;84;200070555;3_1;C;C5;C51;ARA;Sud
01124;Cormoz;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01125;Corveissiat;01;84;200071751;3_3;E;E1;E10;ARA;Sud
01127;Courmangoux;01;84;200071751;2_1;C,E;C5,E1;C51,E10;ARA;Sud
01128;Courtes;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01129;Crans;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01130;Cras-sur-Reyssouze;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01133;Cressin-Rochefort;01;84;200040350;3_1;C,E;C5,E1;C52,E10;ARA;Sud
01134;Crottet;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01135;Crozet;01;84;240100750;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01136;Cruzilles-lès-Mépillat;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01138;Culoz;01;84;200040350;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01139;Curciat-Dongalon;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01140;Curtafond;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01141;Cuzieu;01;84;200040350;4_1;C,E;C5,E1;C52,E10;ARA;Sud
01142;Dagneux;01;84;240100610;3_1;C;C5;C52,C51;ARA;Sud
01143;Divonne-les-Bains;01;84;240100750;3_3;E,C,null;E2,C5,NA;E20,C52,null;ARA;Sud
01145;Dompierre-sur-Veyle;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01146;Dompierre-sur-Chalaronne;01;84;200069193;3_1;C;C5;C51;ARA;Sud
01147;Domsure;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01148;Dortan;01;84;200042935;3_3;E;E1;E10;ARA;Sud
01149;Douvres;01;84;240100883;3_1;E,C;E1,C5;E10,C52;ARA;Sud
01150;Drom;01;84;200071751;2_1;E;E1;E10;ARA;Sud
01151;Druillat;01;84;200071751;2_1;C,E;C5,E1;C51,E10,C52;ARA;Sud
01152;Échallon;01;84;200042935;3_3;E;E2;E20;ARA;Sud
01153;Échenevex;01;84;240100750;3_3;E,C;E2,C5;E20,C52;ARA;Sud
01154;Étrez;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01155;Évosges;01;84;240100578;3_3;E;E2,E1;E20,E10;ARA;Sud
01156;Faramans;01;84;240100883;3_1;C;C5;C51;ARA;Sud
01157;Fareins;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01158;Farges;01;84;240100750;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01159;Feillens;01;84;200071371;3_1;C;C5;C51;ARA;Sud
01160;Ferney-Voltaire;01;84;240100750;3_3;null,C;NA,C5;null,C52;ARA;Sud
01162;Flaxieu;01;84;200040350;4_1;E,C;E1,C5;E10,C52;ARA;Sud
01163;Foissiat;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01165;Francheleins;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01166;Frans;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01167;Garnerans;01;84;200070118;2_1;C;C5;C51;ARA;Sud
01169;Genouilleux;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01170;Béard-Géovreissiat;01;84;200042935;2_3;E;E1;E10;ARA;Sud
01171;Géovreisset;01;84;200042935;3_3;E;E1;E10;ARA;Sud
01173;Gex;01;84;240100750;3_3;E,C;E2,C5;E20,C52;ARA;Sud
01174;Giron;01;84;240100891;3_3;E;E2;E20;ARA;Sud
01175;Gorrevod;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01177;Grand-Corent;01;84;200071751;2_3;E;E1;E10;ARA;Sud
01179;Grièges;01;84;200070555;3_1;C;C5;C51;ARA;Sud
01180;Grilly;01;84;240100750;3_3;C,null;C5,NA;C52,null;ARA;Sud
01181;Groissiat;01;84;200042935;2_3;E;E2,E1;E20,E10;ARA;Sud
01183;Guéreins;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01184;Hautecourt-Romanèche;01;84;200071751;2_3;E;E1;E10;ARA;Sud
01185;Hauteville-Lompnes;01;84;240100578;3_3;E;E2,E1;E20,E10;ARA;Sud
01186;Hostiaz;01;84;240100578;3_3;E;E2,E1;E20,E10;ARA;Sud
01187;Haut Valromey;01;84;200040350;3_3;E,C;E2,C5;E20,C52;ARA;Sud
01188;Illiat;01;84;200070118;2_1;C;C5;C51;ARA;Sud
01189;Injoux-Génissiat;01;84;240100891;2_3;E,C;E2,C5;E20,C52;ARA;Sud
01190;Innimond;01;84;240100883;3_1;E;E1;E10;ARA;Sud
01191;Izenave;01;84;200042935;2_3;E;E1,E2;E10,E20;ARA;Sud
01192;Izernore;01;84;200042935;2_3;E;E1;E10;ARA;Sud
01193;Izieu;01;84;200040350;2_3;E;E1;E10;ARA;Sud
01194;Jassans-Riottier;01;84;200040590;3_1;C;C5;C51;ARA;Sud
01195;Jasseron;01;84;200071751;2_1;C,E;C5,E1;C51,E10;ARA;Sud
01196;Jayat;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01197;Journans;01;84;200071751;2_1;C,E;C5,E1;C51,E10;ARA;Sud
01198;Joyeux;01;84;240100883;2_1;C;C5;C51;ARA;Sud
01199;Jujurieux;01;84;200029999;3_3;C,E;C5,E1;C52,E10;ARA;Sud
01200;Labalme;01;84;200029999;3_3;E;E1,E2;E10,E20;ARA;Sud
01202;Lagnieu;01;84;240100883;1_1;C,E;C5,E1;C52,E10;ARA;Sud
01203;Laiz;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01204;Le Poizat-Lalleyriat;01;84;200042935;3_3;E;E2;E20;ARA;Sud
01206;Lantenay;01;84;200042935;2_3;E;E2;E20;ARA;Sud
01207;Lapeyrouse;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01208;Lavours;01;84;200040350;3_1;C;C5;C52;ARA;Sud
01209;Léaz;01;84;240100750;3_3;C,E;C5,E1,E2;C52,E10,E20;ARA;Sud
01210;Lélex;01;84;240100750;3_3;E;E2;E20;ARA;Sud
01211;Lent;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01212;Lescheroux;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01213;Leyment;01;84;240100883;2_1;C;C5;C52;ARA;Sud
01214;Leyssard;01;84;200042935;2_3;E;E1;E10;ARA;Sud
01215;Lhôpital;01;84;240100891;2_3;C,E;C5,E2;C52,E20;ARA;Sud
01216;Lhuis;01;84;240100883;3_1;E,C;E1,C5;E10,C52;ARA;Sud
01218;Lochieu;01;84;200040350;2_3;E,C;E2,C5;E20,C52;ARA;Sud
01219;Lompnas;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01221;Lompnieu;01;84;200040350;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01224;Loyettes;01;84;240100883;2_1;C;C5;C52;ARA;Sud
01225;Lurcy;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01227;Magnieu;01;84;200040350;4_1;C,E;C5,E1;C52,E10;ARA;Sud
01228;Maillat;01;84;200042935;2_3;E;E1,E2;E10,E20;ARA;Sud
01229;Malafretaz;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01230;Mantenay-Montlin;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01231;Manziat;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01232;Marboz;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01233;Marchamp;01;84;240100883;3_1;E;E1;E10;ARA;Sud
01234;Marignieu;01;84;200040350;4_1;E;E1;E10;ARA;Sud
01235;Marlieux;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01236;Marsonnas;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01237;Martignat;01;84;200042935;3_3;E;E1,E2;E10,E20;ARA;Sud
01238;Massieux;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01239;Massignieu-de-Rives;01;84;200040350;4_1;C,E;C5,E1;C52,E10;ARA;Sud
01240;Matafelon-Granges;01;84;200042935;3_3;E;E1;E10;ARA;Sud
01241;Meillonnas;01;84;200071751;2_1;C,E;C5,E1;C51,E10;ARA;Sud
01242;Mérignat;01;84;200029999;3_3;E;E1;E10;ARA;Sud
01243;Messimy-sur-Saône;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01244;Meximieux;01;84;240100883;1_1;C;C5;C51,C52;ARA;Sud
01245;Bohas-Meyriat-Rignat;01;84;200071751;2_1;E;E1;E10;ARA;Sud
01246;Mézériat;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01247;Mijoux;01;84;240100750;2_3;E;E2;E20;ARA;Sud
01248;Mionnay;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01249;Miribel;01;84;240100800;3_1;C;C5;C51,C52;ARA;Sud
01250;Misérieux;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01252;Mogneneins;01;84;200070118;2_1;C;C5;C51;ARA;Sud
01254;Montagnat;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01255;Montagnieu;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01257;Montanges;01;84;240100891;3_3;C,E;C5,E2;C52,E20;ARA;Sud
01258;Montceaux;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01259;Montcet;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01260;Le Montellier;01;84;240100883;2_1;C;C5;C51;ARA;Sud
01261;Monthieux;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01262;Montluel;01;84;240100610;2_1;C;C5;C52,C51;ARA;Sud
01263;Montmerle-sur-Saône;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01264;Montracol;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01265;Montréal-la-Cluse;01;84;200042935;2_3;E;E1,E2;E10,E20;ARA;Sud
01266;Montrevel-en-Bresse;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01267;Nurieux-Volognat;01;84;200042935;2_3;E;E1;E10;ARA;Sud
01268;Murs-et-Gélignieux;01;84;200040350;2_3;E;E1;E10;ARA;Sud
01269;Nantua;01;84;200042935;3_3;E;E1,E2;E10,E20;ARA;Sud
01272;Neuville-les-Dames;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01273;Neuville-sur-Ain;01;84;200029999;2_1;C,E;C5,E1;C52,E10;ARA;Sud
01274;Les Neyrolles;01;84;200042935;3_3;E;E2;E20;ARA;Sud
01275;Neyron;01;84;240100800;2_1;C;C5;C52,C51;ARA;Sud
01276;Niévroz;01;84;240100610;2_1;C;C5;C52;ARA;Sud
01277;Nivollet-Montgriffon;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01279;Oncieu;01;84;240100883;3_3;E;E1,E2;E10,E20;ARA;Sud
01280;Ordonnaz;01;84;240100883;3_3;E;E1;E10;ARA;Sud
01281;Ornex;01;84;240100750;3_3;null,C;NA,C5;null,C52;ARA;Sud
01282;Outriaz;01;84;200042935;2_3;E;E2;E20;ARA;Sud
01283;Oyonnax;01;84;200042935;3_3;E;E1,E2;E10,E20;ARA;Sud
01284;Ozan;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01285;Parcieux;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01286;Parves et Nattages;01;84;200040350;4_1;E,C;E1,C5;E10,C52;ARA;Sud
01288;Péron;01;84;240100750;3_3;null,E,C;NA,E2,C5;null,E20,C52;ARA;Sud
01289;Péronnas;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01290;Pérouges;01;84;240100883;1_1;C;C5;C51,C52;ARA;Sud
01291;Perrex;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01293;Peyriat;01;84;200042935;2_3;E;E1;E10;ARA;Sud
01294;Peyrieu;01;84;200040350;2_3;E,C;E1,C5;E10,C52;ARA;Sud
01295;Peyzieux-sur-Saône;01;84;200070118;2_1;C;C5;C51;ARA;Sud
01296;Pirajoux;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01297;Pizay;01;84;240100610;3_1;C;C5;C51;ARA;Sud
01298;Plagne;01;84;240100891;3_3;E;E2;E20;ARA;Sud
01299;Le Plantay;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01301;Polliat;01;84;200071751;3_1;C;C5;C51;ARA;Sud
01302;Pollieu;01;84;200040350;4_1;E,C;E1,C5;E10,C52;ARA;Sud
01303;Poncin;01;84;200029999;3_3;E,C;E1,C5;E10,C52;ARA;Sud
01304;Pont-d'Ain;01;84;200029999;2_1;C;C5;C52;ARA;Sud
01305;Pont-de-Vaux;01;84;200071371;3_1;C;C5;C51;ARA;Sud
01306;Pont-de-Veyle;01;84;200070555;3_1;C;C5;C51;ARA;Sud
01307;Port;01;84;200042935;2_3;E;E1,E2;E10,E20;ARA;Sud
01308;Pougny;01;84;240100750;3_3;C;C5;C52;ARA;Sud
01309;Pouillat;01;84;200071751;3_3;E;E1;E10;ARA;Sud
01310;Prémeyzel;01;84;200040350;1_3;E;E1;E10;ARA;Sud
01311;Prémillieu;01;84;240100578;3_3;E;E2,E1;E20,E10;ARA;Sud
01313;Prévessin-Moëns;01;84;240100750;3_3;C,null;C5,NA;C52,null;ARA;Sud
01314;Priay;01;84;200029999;2_1;C;C5;C51,C52;ARA;Sud
01317;Ramasse;01;84;200071751;2_1;E;E1;E10;ARA;Sud
01318;Rancé;01;84;200042497;2_1;C;C5;C51;ARA;Sud
01319;Relevant;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01320;Replonges;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01321;Revonnas;01;84;200071751;2_1;E,C;E1,C5;E10,C51;ARA;Sud
01322;Reyrieux;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01323;Reyssouze;01;84;200071371;3_1;C;C5;C51;ARA;Sud
01325;Rignieux-le-Franc;01;84;240100883;2_1;C;C5;C51;ARA;Sud
01328;Romans;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01329;Rossillon;01;84;200040350;3_1;E;E2,E1;E20,E10;ARA;Sud
01330;Ruffieu;01;84;200040350;3_3;E,C;E2,C5;E20,C52;ARA;Sud
01331;Saint-Alban;01;84;200029999;3_3;E;E1;E10;ARA;Sud
01332;Saint-André-de-Bâgé;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01333;Saint-André-de-Corcy;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01334;Saint-André-d'Huiriat;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01335;Saint-André-le-Bouchoux;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01336;Saint-André-sur-Vieux-Jonc;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01337;Saint-Bénigne;01;84;200071371;3_1;C;C5;C51;ARA;Sud
01338;Groslée-Saint-Benoit;01;84;200040350;3_1;C,E;C5,E1;C52,E10;ARA;Sud
01339;Saint-Bernard;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01341;Saint-Champ;01;84;200040350;4_1;E;E1;E10;ARA;Sud
01342;Sainte-Croix;01;84;240100610;2_1;C;C5;C51;ARA;Sud
01343;Saint-Cyr-sur-Menthon;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01344;Saint-Denis-lès-Bourg;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01345;Saint-Denis-en-Bugey;01;84;240100883;1_1;C,E;C5,E1;C52,E10;ARA;Sud
01346;Saint-Didier-d'Aussiat;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01347;Saint-Didier-de-Formans;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01348;Saint-Didier-sur-Chalaronne;01;84;200070118;3_1;C;C5;C51;ARA;Sud
01349;Saint-Éloi;01;84;240100883;2_1;C;C5;C51;ARA;Sud
01350;Saint-Étienne-du-Bois;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01351;Saint-Étienne-sur-Chalaronne;01;84;200070118;2_1;C;C5;C51;ARA;Sud
01352;Saint-Étienne-sur-Reyssouze;01;84;200071371;2_1;C;C5;C51;ARA;Sud
01353;Sainte-Euphémie;01;84;200042497;3_1;C;C5;C51;ARA;Sud
01354;Saint-Genis-Pouilly;01;84;240100750;3_3;C,null;C5,NA;C52,null;ARA;Sud
01355;Saint-Genis-sur-Menthon;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01356;Saint-Georges-sur-Renon;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01357;Saint-Germain-de-Joux;01;84;240100891;3_3;E;E2;E20;ARA;Sud
01358;Saint-Germain-les-Paroisses;01;84;200040350;3_1;E;E1;E10;ARA;Sud
01359;Saint-Germain-sur-Renon;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01360;Saint-Jean-de-Gonville;01;84;240100750;3_3;C,null,E;C5,NA,E2;C52,null,E20;ARA;Sud
01361;Saint-Jean-de-Niost;01;84;240100883;3_1;C;C5;C52;ARA;Sud
01362;Saint-Jean-de-Thurigneux;01;84;200042497;2_1;C;C5;C51;ARA;Sud
01363;Saint-Jean-le-Vieux;01;84;200029999;1_1;C,E;C5,E1;C52,E10;ARA;Sud
01364;Saint-Jean-sur-Reyssouze;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01365;Saint-Jean-sur-Veyle;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01366;Sainte-Julie;01;84;240100883;1_1;C;C5;C52;ARA;Sud
01367;Saint-Julien-sur-Reyssouze;01;84;200071751;3_1;C;C5;C51;ARA;Sud
01368;Saint-Julien-sur-Veyle;01;84;200070555;2_1;C;C5;C51;ARA;Sud
01369;Saint-Just;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01370;Saint-Laurent-sur-Saône;01;84;200070308;3_1;C;C5;C51;ARA;Sud
01371;Saint-Marcel;01;84;200069193;2_1;C;C5;C51;ARA;Sud
01372;Saint-Martin-de-Bavel;01;84;200040350;4_1;E,C;E1,C5;E10,C52;ARA;Sud
01373;Saint-Martin-du-Frêne;01;84;200042935;2_3;E;E2,E1;E20,E10;ARA;Sud
01374;Saint-Martin-du-Mont;01;84;200071751;2_1;C,E;C5,E1;C51,E10;ARA;Sud
01375;Saint-Martin-le-Châtel;01;84;200071751;2_1;C;C5;C51;ARA;Sud
01376;Saint-Maurice-de-Beynost;01;84;240100800;2_1;C;C5;C51,C52;ARA;Sud
01378;Saint-Maurice-de-Gourdans;01;84;240100883;2_1;C;C5;C52;ARA;Sud
01379;Saint-Maurice-de-Rémens;01;84;240100883;1_1;C;C5;C52;ARA;Sud
01380;Saint-Nizier-le-Bouchoux;01;84;200071751;2_1;C;C5;C51;ARA;Sud
